date,hits,keyword,geo,time,gprop,category,searches,hits_score
2022-09-04T00:00:00Z,2,terzo polo,IT,2022-07-21 2022-09-25,web,0,2,2
2022-09-05T00:00:00Z,2,terzo polo,IT,2022-07-21 2022-09-25,web,0,2,2
2022-09-06T00:00:00Z,2,terzo polo,IT,2022-07-21 2022-09-25,web,0,2,2
2022-09-07T00:00:00Z,1,terzo polo,IT,2022-07-21 2022-09-25,web,0,1,1
2022-09-08T00:00:00Z,1,terzo polo,IT,2022-07-21 2022-09-25,web,0,1,1
2022-09-09T00:00:00Z,1,terzo polo,IT,2022-07-21 2022-09-25,web,0,1,1
2022-09-10T00:00:00Z,1,terzo polo,IT,2022-07-21 2022-09-25,web,0,1,1
2022-09-11T00:00:00Z,1,terzo polo,IT,2022-07-21 2022-09-25,web,0,1,1
2022-09-12T00:00:00Z,1,terzo polo,IT,2022-07-21 2022-09-25,web,0,1,1
2022-09-13T00:00:00Z,1,terzo polo,IT,2022-07-21 2022-09-25,web,0,1,1
2022-09-14T00:00:00Z,1,terzo polo,IT,2022-07-21 2022-09-25,web,0,1,1
2022-09-15T00:00:00Z,1,terzo polo,IT,2022-07-21 2022-09-25,web,0,1,1
2022-09-16T00:00:00Z,1,terzo polo,IT,2022-07-21 2022-09-25,web,0,1,1
2022-09-17T00:00:00Z,1,terzo polo,IT,2022-07-21 2022-09-25,web,0,1,1
2022-09-18T00:00:00Z,1,terzo polo,IT,2022-07-21 2022-09-25,web,0,1,1
2022-09-19T00:00:00Z,1,terzo polo,IT,2022-07-21 2022-09-25,web,0,1,1
2022-09-20T00:00:00Z,1,terzo polo,IT,2022-07-21 2022-09-25,web,0,1,1
2022-09-21T00:00:00Z,2,terzo polo,IT,2022-07-21 2022-09-25,web,0,2,2
2022-09-22T00:00:00Z,3,terzo polo,IT,2022-07-21 2022-09-25,web,0,3,3
2022-09-23T00:00:00Z,3,terzo polo,IT,2022-07-21 2022-09-25,web,0,3,3
2022-09-24T00:00:00Z,7,terzo polo,IT,2022-07-21 2022-09-25,web,0,7,7
2022-09-25T00:00:00Z,13,terzo polo,IT,2022-07-21 2022-09-25,web,0,13,13
